,text_id,text,task_1,task_2,LASER_embeddings_commen,LASER_embeddings_lib
3283,hasoc_de_3284,"Die Zensur kommt jetzt wohl auf alle Fälle.  Demokratie &amp; freie Meinungsäußerung ade!  Die Schlinge um den Hals der Bürger zieht sich immer weiter zu. Diese merken es nicht, weil die Freiheiten nur langsam in kleinen Schritten von ihnen genommen werden  #AfD    https://t.co/MSLgzthRIh",NOT,NONE,"[ 9.6622622e-03 -4.9565708e-05  9.3395915e-03 ...  5.9511006e-02
  1.9749274e-02  3.6957689e-02]","[ 9.6622622e-03 -4.9565708e-05  9.3395915e-03 ...  5.9511006e-02
  1.9749274e-02  3.6957689e-02]"
3284,hasoc_de_3285,Dabei sollte jedem klar werden 'wieviel bzw wenig' UNBEKANNTE dafür aufbringen müssten um sich 'einer unliebsamen Person' zu entledigen‼️  ☝️ Wie wichtig..... mögl. ein gewisses umsichtiges  'Selfprotection/Security ...'  forward thinking ist/wäre ‼️ https://t.co/1ilqMcijUy,NOT,NONE,[0.02151868 0.02354035 0.0030222  ... 0.01014573 0.03108654 0.04117182],[0.02151868 0.02354035 0.0030222  ... 0.01014573 0.03108654 0.04117182]
3285,hasoc_de_3286,Das ist erst der Anfang.... die Deindustrialisierung läuft .... https://t.co/5m7tMMs0Ub,NOT,NONE,"[ 1.5921895e-03 -8.9515226e-05  1.3285700e-03 ...  1.7432103e-02
  2.4658257e-02  2.0786069e-02]","[ 1.5921895e-03 -8.9515226e-05  1.3285700e-03 ...  1.7432103e-02
  2.4658257e-02  2.0786069e-02]"
3286,hasoc_de_3287,"Ich möchte mir nicht ausmalen, was wir nicht wissen, in Richtung tägliche Messerangriffe und Vergewaltigungen in DEUTSCHLAND!! Ich möchte nicht wissen, wie das derzeitige System vehement dafür sorgt, dass Opfer und Angehörige zu schweigen haben!     #Opferschweigen",NOT,NONE,[0.01108048 0.00672697 0.00571405 ... 0.03306257 0.014214   0.03654767],[0.01108048 0.00672697 0.00571405 ... 0.03306257 0.014214   0.03654767]
3287,hasoc_de_3288,"#Neulich mit einer Bekannten (#Grüne) im #Gespräch:    Ich:   'Ein Großteil der #Wohnungsnot &amp; der #Mietexplosion sind auf die 2-3 Mio #Neubürger zurückzuführen!'.    Sie:   'QUATSCH!, DIE wohnen NOCH ALLE in ihren #FLÜCHTLINGSUNTERKÜNFTEN❗️'.    Ich: 'ALLE 2-3 Mio⁉️'     Sie: 'JA ‼️'     🤦‍♂️",NOT,NONE,"[ 3.5021908e-03 -2.7073957e-05  3.1123473e-03 ...  3.7991200e-02
  1.7773436e-02  4.2582329e-02]","[ 3.5021908e-03 -2.7073957e-05  3.1123473e-03 ...  3.7991200e-02
  1.7773436e-02  4.2582329e-02]"
3288,hasoc_de_3289,"Ja gut, wenn die Arbeitsplätze in #Bremen wegfallen, triffts ja nur die R2G Wähler!   ...da hält sich mein Mitleid in Grenzen! https://t.co/S9FFwao91A",NOT,NONE,[0.01346037 0.03766255 0.00283705 ... 0.02443234 0.00911976 0.03980686],[0.01346037 0.03766255 0.00283705 ... 0.02443234 0.00911976 0.03980686]
3289,hasoc_de_3290,"Wer wissen will, welche Agenda der öffentlich-rechtliche Rundfunk verfolgt, kann das bei Tilo Jung verfolgen. Das widerspricht nicht nur der #Neutralitätspflicht, das ist verfassungswidrig‼️ Unfassbar! #NoGEZ #GEZ https://t.co/l5befzCcmF",NOT,NONE,"[ 4.0550618e-03 -2.8321714e-05  6.8920455e-04 ...  3.3913825e-02
  3.2075558e-02  5.9641641e-02]","[ 4.0550618e-03 -2.8321714e-05  6.8920455e-04 ...  3.3913825e-02
  3.2075558e-02  5.9641641e-02]"
3290,hasoc_de_3291,Deutschland 2019 - ein Irrenhaus:  Merkel und ihre Komplizen lassen  Millionen Illegale ins Land und verschärfen damit unter anderem die  Wohnungsknappheit. Linksextreme verüben Terroranschläge auf  Immobilieneigentümer und ...  https://t.co/tU2peAaVXx  https://t.co/JHeDhe74W7 https://t.co/gOqnX1EsgK,HOF,PRFN,"[ 1.3329382e-02 -1.7506227e-05  1.1771345e-03 ...  1.8810283e-02
  3.3122115e-02  4.0286817e-02]","[ 1.3329382e-02 -1.7506227e-05  1.1771345e-03 ...  1.8810283e-02
  3.3122115e-02  4.0286817e-02]"
3291,hasoc_de_3292,Die Herzchen vom #Jugendwiderstand machen angeblich Schluss. #Berlin  https://t.co/45zaJVSegi  https://t.co/H4R3SDEmgI,NOT,NONE,"[ 5.0838967e-04 -8.8641042e-05  1.0542155e-03 ...  1.0307519e-02
  2.0833934e-02  5.1374290e-02]","[ 5.0838967e-04 -8.8641042e-05  1.0542155e-03 ...  1.0307519e-02
  2.0833934e-02  5.1374290e-02]"
3292,hasoc_de_3293,"Lust auf die volle Packung öffentlich-rechtliche Lügen?  Dann mal los, Andrej Reisin und 'Flüchtlingskriminalität: Kein Grund zur Dramatisierung'!  https://t.co/C39qSs5B0f  https://t.co/YfYH6Ko3RS",NOT,NONE,"[ 6.4316057e-03 -6.3328080e-06  2.6094208e-03 ...  8.9111356e-03
  2.9442236e-02  3.2040074e-02]","[ 6.4316057e-03 -6.3328080e-06  2.6094208e-03 ...  8.9111356e-03
  2.9442236e-02  3.2040074e-02]"
3293,hasoc_de_3294,"Meine Prognose für 2021    Grüne/CDU/CSU -Regierung  - Habeck ist 'Bundeskanzler'  - Friedrich Merz 'Aussenminister'  - Das Wetter ist unverändert  - 1L Benzin kostet € 2,50  - Der Strompreis verdoppelt sich  - Stromausfälle sind 'Alltag'  - Der #Humankapitalimport  erreicht Höchststände https://t.co/8687xBt81y",NOT,NONE,"[ 1.6480509e-02 -8.9327266e-05  5.8109472e-03 ...  2.4578864e-02
  1.6670955e-02  4.7096908e-02]","[ 1.6480509e-02 -8.9327266e-05  5.8109472e-03 ...  2.4578864e-02
  1.6670955e-02  4.7096908e-02]"
3294,hasoc_de_3295,Schlechte Nachrichten für 'Flüchtlinge': Deutschland benötigt plötzlich 100.000 'Fachkräfte' weniger. Die Arbeitsagntur korrigiert ihre gefakte Jobbörse. https://t.co/QvNPeH4Oyy,HOF,OFFN,"[ 1.20624695e-02 -4.41979209e-05 -1.80350442e-03 ...  1.44794835e-02
  2.79075168e-02  3.87174264e-02]","[ 1.20624695e-02 -4.41979209e-05 -1.80350442e-03 ...  1.44794835e-02
  2.79075168e-02  3.87174264e-02]"
3295,hasoc_de_3296,🤢Wirkt 🤮! https://t.co/MO3pA8oWhR,NOT,NONE,"[ 5.7022989e-04 -3.4790341e-05  1.7018816e-03 ...  2.2064194e-02
  1.8973591e-02  2.3589449e-02]","[ 5.7022989e-04 -3.4790341e-05  1.7018816e-03 ...  2.2064194e-02
  1.8973591e-02  2.3589449e-02]"
3296,hasoc_de_3297,"#Offenburg: 'Die Polizei wollte wissen, ob unser Vater friedliebend ist. Und, ob er fremdenfeindlich ist. Dann hat der Polizist noch gefragt, wie viel Alkohol unser Vater trinkt. Unser Vater trinkt nicht. Der hat noch nicht einmal ein Bier im Kühlschrank.“  https://t.co/97ZcAtvTxm",NOT,NONE,"[ 2.47010738e-02 -1.09529865e-05  3.24762543e-03 ...  3.02346852e-02
  1.93538852e-02  2.24285219e-02]","[ 2.47010738e-02 -1.09529865e-05  3.24762543e-03 ...  3.02346852e-02
  1.93538852e-02  2.24285219e-02]"
3297,hasoc_de_3298,"Festnahme und Staatsschutz für etwas Schimpfen.  Teilnehmer von Hochzeitskorsos, die Autobahnen blockieren und mit scharfen Waffen schießen, werden angebettelt, das zu unterlassen  Messermänner, die Autochthone abstechen, werden suf freien Fuß gesetzt. https://t.co/akfCTZVdyy",NOT,NONE,"[ 0.00720752 -0.00011688  0.00087535 ...  0.01892008  0.02342222
  0.02260937]","[ 0.00720752 -0.00011688  0.00087535 ...  0.01892008  0.02342222
  0.02260937]"
3298,hasoc_de_3299,#Chemnitz: Syrer (18) geht nach Streit an Zentralhaltestelle mit einem #Messer auf einen Deutschen (41) los  https://t.co/JO0uD4QGmW,NOT,NONE,"[ 8.7404053e-04 -2.1638823e-05 -8.2827632e-05 ...  2.9366486e-02
  2.0146020e-02  5.5442560e-02]","[ 8.7404053e-04 -2.1638823e-05 -8.2827632e-05 ...  2.9366486e-02
  2.0146020e-02  5.5442560e-02]"
3299,hasoc_de_3300,Daher umso wichtiger: Schland braucht noch mehr und vor allem neue Fachkräfte. https://t.co/PPumClxwvY,NOT,NONE,"[ 0.02133355  0.01355533 -0.00021338 ...  0.00499499  0.00738259
  0.03186811]","[ 0.02133355  0.01355533 -0.00021338 ...  0.00499499  0.00738259
  0.03186811]"
3300,hasoc_de_3301,'Döner-Weltmarktführer Karmez ist insolvent – eine Pleite mit alles und scharf'  nix türkisch Döner mehr aus #Frankfurt  Vegetarier und Veganer sowie der BER Flughafen sollen Schuld sein an der Insolvenz  #futschi Arbeitsplatz für 100 Mitarbeiter  https://t.co/by6nJMTkVB,NOT,NONE,"[ 7.8722257e-03 -1.6431353e-05  4.6999461e-04 ...  6.2978625e-02
  2.4606710e-02  3.3406030e-02]","[ 7.8722257e-03 -1.6431353e-05  4.6999461e-04 ...  6.2978625e-02
  2.4606710e-02  3.3406030e-02]"
3301,hasoc_de_3302,Bei Osram Opto Semiconductors in #Regensburg läuft der Stellenabbau auf Hochtouren  300 Mitarbeiter haben Abfindungen akzeptiert und verlassen das Unternehmen  2500 Beschäftigte bleiben übrig  #futschi  https://t.co/E2TcisAm6A,NOT,NONE,[0.00638676 0.01579045 0.00246975 ... 0.05118902 0.01950382 0.0477355 ],[0.00638676 0.01579045 0.00246975 ... 0.05118902 0.01950382 0.0477355 ]
3302,hasoc_de_3303,"Nach der Übernahme schließt Unisan Schlauchsysteme GmbH ihr Werk bis Ende Juli in #Dröschede und verlagert die Produktion ins unterfränkische #Ebern  betroffen sind 110 z.T. langjährige Mitarbeiter, von denen jeder eine Abfindung von 3000€ bekommt  #futschi  https://t.co/OABrWB99Pz",NOT,NONE,[0.01404764 0.03565509 0.00645194 ... 0.01946526 0.02386179 0.04042183],[0.01404764 0.03565509 0.00645194 ... 0.01946526 0.02386179 0.04042183]
3303,hasoc_de_3304,Der mittelständische Modefilialist Modepark Röther aus #Michelfeld verkaufte  10 Jahre lang „neueste Trends der angesagtesten Mode-Marken.“ in der #Bochum/er Innenstadt   nun schließt die Filiale und der Räumungsverkauf läuft  #futschi  https://t.co/5P8Jdcfqxz,NOT,NONE,"[ 8.4021930e-03 -1.9602428e-05  7.6017954e-04 ...  2.9456563e-02
  1.7863436e-02  2.9001825e-02]","[ 8.4021930e-03 -1.9602428e-05  7.6017954e-04 ...  2.9456563e-02
  1.7863436e-02  2.9001825e-02]"
3304,hasoc_de_3305,"'Schweden scheint entschlossen zu sein, noch mehr Probleme zu importieren.'  Deutschland scheint fest entschlossen zu sein, das schwedische 'Erfolgsmodell' zu kopieren. https://t.co/bhPiL8O2uD",NOT,NONE,"[ 1.3582274e-02 -4.4134242e-05  2.1100383e-02 ...  1.4367099e-02
  1.7664975e-02  4.3218251e-02]","[ 1.3582274e-02 -4.4134242e-05  2.1100383e-02 ...  1.4367099e-02
  1.7664975e-02  4.3218251e-02]"
3305,hasoc_de_3306,Wenn ich den sehe platzt mir die Halsschlagader  Merkel huldigen wie ein Unterwürfiger  mit allen Mitteln bei Merkel beliebt machen möchte 🤒😵  unsympathischer Politiker kein eigenes Profil   https://t.co/UKsjNf43KO via @TOnline_News,NOT,NONE,"[ 0.011034    0.05630472 -0.00064625 ...  0.0265776   0.01704902
  0.03331185]","[ 0.011034    0.05630472 -0.00064625 ...  0.0265776   0.01704902
  0.03331185]"
3306,hasoc_de_3307,"Viele #Bundesbürger sind ja immer noch #skeptisch,   ob der #Islam und das #Kopftuch zu #Deutschland passt,  da ist es dann umso erfreulicher, dass #SaudiArabien der #Welt zeigt,  was der #Islam in Sachen #Toleranz und #Weltoffenheit zu alles #bieten hat! ♥️    https://t.co/dGy0zOeGkL",NOT,NONE,"[ 0.00659056  0.00027214 -0.00065388 ...  0.05361036  0.00892877
  0.04661783]","[ 0.00659056  0.00027214 -0.00065388 ...  0.05361036  0.00892877
  0.04661783]"
3307,hasoc_de_3308,"Hollywood-Millionäre, die Kinder verführen, koksen, Pornos drehen , saufen wie Löcher, fünf Ehen hinter sich haben aber den Moralischen spielen wollen. Bah was für ein Dreck und solche Leute wollen Görlitzern sagen, wie sie wählen sollen? https://t.co/uEKNtsI9ta",NOT,NONE,"[ 3.7056624e-03  3.5636236e-03 -8.1055041e-05 ...  2.7194615e-02
  2.4427745e-02  3.4796480e-02]","[ 3.7056624e-03  3.5636236e-03 -8.1055041e-05 ...  2.7194615e-02
  2.4427745e-02  3.4796480e-02]"
3308,hasoc_de_3309,"Wie Deutschland seine Standortvorteile verliert: Infrastruktur, Rechtssicherheit, Zuverlässigkeit und Pünktlichkeit - ein gesamtgesellschaftliches Phänomen einer Schildbürgerpolitik. https://t.co/9X4pVnMXW4",NOT,NONE,"[ 0.00288132  0.04118877 -0.00124478 ...  0.00996776  0.01809739
  0.04070874]","[ 0.00288132  0.04118877 -0.00124478 ...  0.00996776  0.01809739
  0.04070874]"
3309,hasoc_de_3310,#Hamm: Ca. 9 hauptsächlich südländische Männer attackieren zwei junge Nachtschwärmer körperlich und rauben dem 22-Jährigen die Geldbörse  https://t.co/PF6bg5KmbM,NOT,NONE,"[ 9.5923720e-03 -6.2571712e-06 -6.4755476e-04 ...  1.9822011e-02
  1.6741533e-02  3.1788889e-02]","[ 9.5923720e-03 -6.2571712e-06 -6.4755476e-04 ...  1.9822011e-02
  1.6741533e-02  3.1788889e-02]"
3310,hasoc_de_3311,"@Einzelfallinfos Bis vor einigen Jahren galt: Zwei junge Männer zusammen unterwegs, denen passiert nichts. Ausgeschlossen. Kriminelle Gangs, die in Mannschaftsstärke um die Häuser ziehen und den öffentlichen Raum terrorisieren, das gab es einfach nicht. Aber Dummmichel dämmert einfach weiter.",NOT,NONE,[0.03268003 0.00325326 0.00418118 ... 0.01351147 0.00879654 0.01202464],[0.03268003 0.00325326 0.00418118 ... 0.01351147 0.00879654 0.01202464]
3311,hasoc_de_3312,Qualität setzt sich immer durch. Was wohl immer so drin ist. Gewürze ueberdecken oft so einiges vom Kunden ungewollte. https://t.co/MuxK1LWvyt,NOT,NONE,"[ 0.00765694 -0.00011126  0.00572209 ...  0.00327648  0.01426603
  0.03076175]","[ 0.00765694 -0.00011126  0.00572209 ...  0.00327648  0.01426603
  0.03076175]"
3312,hasoc_de_3313,"In sämtlichen Ländern der islamischen Welt gibt es Parteien, die mit der Muslimbruderschaft verbunden sind. In Ländern wie der Türkei, Tunesien oder Gaza sind sie sogar in der Regierung. Und in einigen Ländern haben sie auch immer wieder Gewalt angewendet. Ein Überblick: https://t.co/3Yw5sWMXIn",NOT,NONE,[0.0065646  0.01762592 0.00325414 ... 0.07110896 0.01953977 0.02812862],[0.0065646  0.01762592 0.00325414 ... 0.07110896 0.01953977 0.02812862]
3313,hasoc_de_3314,"@FinjaFinte @liebereinenHund Danke, dass Du Tweets über solche Aspekte der Wirtschaft einstellst. Kleine, mittelständische Unternehmen, deren Probleme sonst untergehen. Es hängen immer Arbeitsplätze, Familien dran.",NOT,NONE,"[ 0.012488    0.00039608 -0.00582896 ...  0.01986149  0.00611456
  0.02338469]","[ 0.012488    0.00039608 -0.00582896 ...  0.01986149  0.00611456
  0.02338469]"
3314,hasoc_de_3315,"31-Jährige hat in #Attnang (Bezirk #Vöcklabruck) zwei Männer abgewehrt, die sie offenbar vergewaltigen wollten. Einer der beiden wird als #südländischer Typ beschrieben, zu dem andern lagen gar keine Angaben vor. Von den Tätern fehlt vorerst jede Spur. https://t.co/RquM3H46T9",NOT,NONE,"[ 0.00931235  0.00059765 -0.00393628 ...  0.04489372  0.00471254
  0.04862232]","[ 0.00931235  0.00059765 -0.00393628 ...  0.04489372  0.00471254
  0.04862232]"
3315,hasoc_de_3316,"Das kommt davon, wenn die Grünen-Wähler*innen immer mehr werden: Vegetarier, Veganer, Essgestörte, denen aufgrund mangelhafter Ernährung die Haare ausfallen, dadurch noch unattraktiver werden, die Brüste nicht weiter wachsen. Die Kehrseite der Medaille. Keine schönen Aussichten. https://t.co/0Zt5dvHAQj",HOF,OFFN,[0.01068671 0.01845867 0.01385194 ... 0.01995385 0.00846635 0.03256006],[0.01068671 0.01845867 0.01385194 ... 0.01995385 0.00846635 0.03256006]
3316,hasoc_de_3317,"Oh, das ist aber übel! Da muss sofort was unternommen werden. Das ist nicht zu vergleichen mit der Industrie. Hier geht es um Diversität, nicht um die Grundlage des Wohlstands. Hier brennt die Hütte! https://t.co/g41oxHkgZm",NOT,NONE,"[ 1.2921610e-02 -3.8637154e-05 -1.4799829e-03 ...  3.5825453e-03
  1.5945936e-02  4.7625907e-02]","[ 1.2921610e-02 -3.8637154e-05 -1.4799829e-03 ...  3.5825453e-03
  1.5945936e-02  4.7625907e-02]"
3317,hasoc_de_3318,"Habe das hier einer Arbeitskollegin geschickt, die sich permanent über meine Einstellung aufregt!!  Die Antwort: 'Du solltest endlich damit aufhören, diese rechten Hetzseiten zu lesen, die nur Ängste u. Hass hervorrufen wollen!'😳  Und solche Leute sind überall...😩  #Lemminge https://t.co/zZKJ8nSroa",NOT,NONE,[0.00557567 0.00313126 0.00608377 ... 0.0073079  0.02912888 0.03814454],[0.00557567 0.00313126 0.00608377 ... 0.0073079  0.02912888 0.03814454]
3318,hasoc_de_3319,"#Gelsenkirchen: Zwei Männer springen vor einem Passanten aus einem Auto, schlagen ihm sofort die Faust ins Gesicht, während einer in gebrochenem Deutsch Handy und Geldbörse von dem 43-Jährigen fordert  https://t.co/w2eI4MMOZI",NOT,NONE,"[ 2.1077091e-02 -9.0498608e-05  4.1016410e-03 ...  3.7703145e-02
  1.5419485e-02  2.1615433e-02]","[ 2.1077091e-02 -9.0498608e-05  4.1016410e-03 ...  3.7703145e-02
  1.5419485e-02  2.1615433e-02]"
3319,hasoc_de_3320,Für 450€ in den Wald 💩 ... kannst du dir nicht ausdenken? 😂 https://t.co/j6bJB3gAje,NOT,NONE,[0.00458835 0.01025339 0.00378441 ... 0.00318717 0.00873362 0.03049978],[0.00458835 0.01025339 0.00378441 ... 0.00318717 0.00873362 0.03049978]
3320,hasoc_de_3321,"Das 2 Grad-Ziel ist technologisch nicht erreichbar.^^   Also strebt es auch keiner an, außer die Deutschen.     Das CO2-Syndrom   https://t.co/rpMt2y9p1b https://t.co/EHS14NaLNU",NOT,NONE,"[ 2.1648012e-02 -3.4174795e-05  3.7062999e-03 ...  9.5181649e-06
  9.4737075e-03  5.3258874e-02]","[ 2.1648012e-02 -3.4174795e-05  3.7062999e-03 ...  9.5181649e-06
  9.4737075e-03  5.3258874e-02]"
3321,hasoc_de_3322,Ich betrachte halal Schlachten als unnötige Tierquälerei. Daher erfreut mich diese Pleite. Gerne mehr davon. https://t.co/WmnktYDaVK,NOT,NONE,[0.00563396 0.00094025 0.00073811 ... 0.01992378 0.04661949 0.02026242],[0.00563396 0.00094025 0.00073811 ... 0.01992378 0.04661949 0.02026242]
3322,hasoc_de_3323,"@FinjaFinte Nieder mit dem #Döner, Freiheit für die #Currywurst.   Gammelfleisch am Spieß rühre ich nicht an, das soll essen wer will, ich garantiert nicht. Das sollen die Türken mal schön brav selber essen. Schon aus Prinzip ziehe ich ne ehrliche deutsche Bratwurst vor.",NOT,NONE,[0.00013819 0.00893521 0.01040266 ... 0.04637948 0.00458744 0.00668723],[0.00013819 0.00893521 0.01040266 ... 0.04637948 0.00458744 0.00668723]
3323,hasoc_de_3324,Und Tschüss...... https://t.co/KD3rpT1VPU,NOT,NONE,[0.00979205 0.01977026 0.00070044 ... 0.01842116 0.00814055 0.01665051],[0.00979205 0.01977026 0.00070044 ... 0.01842116 0.00814055 0.01665051]
3324,hasoc_de_3325,"(Henryk M. Broder) Die Berliner Staatssekretärin für bürgerschaftiches Engagement und ähnliches Gedöns leidet unter einem hypertrophen Mitteilungszwang, der in der Fachliteratur als Logorrhoe bezeichnet wird. https://t.co/ow80GYi8sd",NOT,NONE,"[ 2.1976303e-02 -2.0479834e-05  6.1826996e-04 ...  8.4237168e-03
  2.9079175e-02  3.7193764e-02]","[ 2.1976303e-02 -2.0479834e-05  6.1826996e-04 ...  8.4237168e-03
  2.9079175e-02  3.7193764e-02]"
3325,hasoc_de_3326,Eine Zumutung! Diese Demonstration ist eine Provokation gegenüber uns 'Ungläubigen' wie sie uns nennen. https://t.co/bGv9gWzPDE,NOT,NONE,"[ 7.9016667e-03 -1.9934600e-05  2.2552796e-03 ...  2.9762473e-02
  5.2160747e-02  3.5257336e-02]","[ 7.9016667e-03 -1.9934600e-05  2.2552796e-03 ...  2.9762473e-02
  5.2160747e-02  3.5257336e-02]"
3326,hasoc_de_3327,"'Betriebsblindheit: Unangemessene Wahrnehmungs- und Beurteilungstendenzen, die oft durch Routine verursacht sind.' @tagesschau #framing https://t.co/ZeQ4YrCqJO",NOT,NONE,"[ 0.00474143 -0.0002799   0.0014994  ...  0.01211247  0.02878498
  0.05396881]","[ 0.00474143 -0.0002799   0.0014994  ...  0.01211247  0.02878498
  0.05396881]"
3327,hasoc_de_3328,"Wenn Negerkinder Kobalt schürfen  Und #Grüne grinsend Grüntee schlürfen  Wenn E-Busse beim Laden stehn  Fahrgäste in die Röhre sehn  Dann wissen alle, die nicht dumm  Wir sind im #Reichhauptstadtslum.  https://t.co/FaAe5teAcE",HOF,HATE,[0.00053056 0.06594136 0.00075444 ... 0.00881717 0.01627549 0.01956471],[0.00053056 0.06594136 0.00075444 ... 0.00881717 0.01627549 0.01956471]
3328,hasoc_de_3329,"Die Sodecia Powertrain in Oelnitz baut Komponenten für Schaltgetriebe, die bei E-Autos nicht mehr benötigt werden  dank linksgrüner Ökopolitik und zu hoher Lohnkosten werden 200 Mitarbeiter von 670 gekündigt, die Produktion nach Portugal verlagert  #futschi  https://t.co/w5VPBe091S",NOT,NONE,"[ 1.6961522e-02 -9.7651355e-06  3.9819847e-03 ...  2.1346884e-02
  2.2315282e-02  4.4339526e-02]","[ 1.6961522e-02 -9.7651355e-06  3.9819847e-03 ...  2.1346884e-02
  2.2315282e-02  4.4339526e-02]"
3329,hasoc_de_3330,"Statt Germanistik, Anglistik, Sprachwissenschaft: 'Diversitätwissenschaft'. Wie an der Uni Dortmund Wissenschaft durch Gender und Gerede ersetzt wird. https://t.co/KBRjl8U0b0",NOT,NONE,"[ 0.01739339  0.01945912  0.00070822 ...  0.00587163 -0.00094203
  0.05285702]","[ 0.01739339  0.01945912  0.00070822 ...  0.00587163 -0.00094203
  0.05285702]"
3330,hasoc_de_3331,Die GroKo und die SPD besonders feiern das Fachkräftezuwanderungsgesetz. Hinter der Jubelnebelwand wird deutlich: Noch mehr Einwanderung in die Sozialsysteme wird gefördert. Ein Seehofer-Bluff. https://t.co/1NrNW6NqYi,NOT,NONE,"[ 3.9145730e-02 -6.6103385e-05  1.1697263e-03 ...  3.8131163e-03
  3.2310307e-02  3.0390792e-02]","[ 3.9145730e-02 -6.6103385e-05  1.1697263e-03 ...  3.8131163e-03
  3.2310307e-02  3.0390792e-02]"
3331,hasoc_de_3332,"Frau im Hofgarten von zwei Nordafrikanern vergewaltigt! Die 51-Jährige war gemeinsam mit einer anderen Frau im Park unterwegs, als sie von mindestens zwei Männern angesprochen worden sein soll. Dann sollen zwei der Männer sie vergewaltigt haben #Düsseldorf https://t.co/dFjE3Jih6s",NOT,NONE,"[ 0.04152368 -0.00010638  0.00056231 ...  0.01721692  0.0093139
  0.02940512]","[ 0.04152368 -0.00010638  0.00056231 ...  0.01721692  0.0093139
  0.02940512]"
